CONGLOME,VIVIENDA,HOGAR,UBIGEO,POBREZA,POBREZAV,GASHOG2D,FACTOR07,recibe_pension65,tamano_hogar,n_65mas,tiene_65mas,NBI1,NBI2,NBI3,NBI4,NBI5,pct_miembros_con_seguro,algun_miembro_sin_seguro,gasto_salud_hogar
018875,006,11,170104,3,3,49769.703125,37.8531341552734,0.0,8,0,False,1.0,1.0,0.0,0.0,0.0,0.875,True,3789.0
018875,008,11,170104,3,4,12874.0341796875,37.8531341552734,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,482.0
018875,063,11,170104,3,4,13779.9365234375,37.8531341552734,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,261.0
018875,064,11,170104,3,4,54287.07421875,37.8531341552734,0.0,5,0,False,1.0,1.0,0.0,0.0,0.0,1.0,False,9539.0
018875,072,11,170104,3,3,31491.158203125,37.8531341552734,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,560.0
018875,073,11,170104,3,4,57093.51171875,37.8531341552734,1.0,5,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,2421.0
018875,074,11,170104,3,4,45930.359375,37.8531341552734,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,676.0
018876,018,11,170303,3,3,20675.064453125,37.8531341552734,0.0,5,0,False,0.0,1.0,0.0,0.0,0.0,1.0,False,459.0
018876,055,11,170303,3,3,25620.521484375,37.8531341552734,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,198.0
018876,067,11,170303,3,3,20868.43359375,37.8531341552734,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
018876,105,11,170303,3,4,13043.169921875,37.8531341552734,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
018883,005,11,180101,3,4,60263.85546875,7.13906145095825,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,4089.0
018883,022,11,180101,3,4,76940.359375,7.13906145095825,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1335.0
018883,041,11,180101,3,4,17901.49609375,7.13906145095825,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1830.0
018883,056,11,180101,3,4,85056.1171875,7.13906145095825,1.0,5,1,True,0.0,0.0,0.0,0.0,0.0,0.2,True,3583.0
018883,106,11,180101,3,4,27825.1953125,7.13906145095825,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,5494.0
018883,134,11,180101,3,4,48215.92578125,7.13906145095825,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,4954.0
018883,147,11,180101,3,4,63086.64453125,7.13906145095825,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,111.0
018897,018,11,180101,3,4,76686.0078125,75.6164169311523,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.4,True,7394.0
018897,029,11,180101,3,3,16837.28515625,75.6164169311523,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,144.0
018897,046,11,180101,2,2,11755.77734375,75.6164169311523,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,0.0
018897,064,11,180101,3,4,31061.5234375,75.6164169311523,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,4327.0
018897,087,11,180101,2,2,20988.529296875,75.6164169311523,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,108.0
018906,002,11,180101,3,4,23169.76171875,75.6163787841797,0.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,3440.0
018906,015,11,180101,3,4,83326.546875,75.6163787841797,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,11412.0
018906,054,11,180101,3,4,10298.4814453125,75.6163787841797,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,335.0
018906,068,11,180101,3,4,19064.73046875,75.6163787841797,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,7673.0
018906,081,11,180101,2,2,21673.125,75.6163787841797,0.0,6,0,False,0.0,0.0,0.0,1.0,0.0,1.0,False,1211.5
018916,018,11,180104,3,4,20381.53515625,150.508880615234,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,0.5,True,482.0
018916,033,11,180104,3,4,86116.7890625,150.508880615234,0.0,4,0,False,0.0,0.0,0.0,1.0,0.0,0.5,True,1781.0
018916,048,11,180104,3,4,52095.49609375,150.508880615234,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,6838.0
018916,063,11,180104,3,4,40787.875,150.508880615234,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,4152.0
018916,079,11,180104,3,4,32081.822265625,150.508880615234,0.0,5,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1785.0
018916,094,11,180104,3,4,34633.171875,150.508880615234,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,0.0
018939,002,11,180101,3,4,38377.25,46.4304962158203,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2007.0
018939,038,11,180101,3,4,119209.3125,46.4304962158203,0.0,6,1,True,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,True,9561.0
018939,075,11,180101,3,4,65474.1796875,46.4304962158203,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,7468.0
018939,112,11,180101,3,4,36067.17578125,46.4304962158203,,3,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,733.0
018939,149,11,180101,3,3,25145.009765625,46.4304962158203,0.0,4,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,522.630401611328
018939,168,11,180101,3,3,42832.60546875,46.4304962158203,0.0,5,1,True,0.0,0.0,0.0,0.0,0.0,0.8,True,6117.0
018959,007,11,180301,3,4,14470.8720703125,36.7196617126465,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1258.0
018959,025,11,180301,3,4,65127.46875,36.7196617126465,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,7357.0
018959,059,11,180301,3,4,48777.55859375,36.7196617126465,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,5747.0
018959,078,11,180301,3,3,35490.6640625,36.7196617126465,0.0,6,1,True,0.0,0.0,0.0,0.0,0.0,0.8,True,760.0
018959,095,11,180301,3,4,15602.3818359375,36.7196617126465,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,6464.0
018959,114,11,180301,3,4,48522.44140625,36.7196617126465,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2180.0
018960,014,11,180301,3,4,32150.623046875,46.4304962158203,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,896.0
018960,035,11,180301,3,3,33275.95703125,46.4304962158203,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,788.0
018960,049,11,180301,3,4,19295.595703125,46.4304962158203,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2526.4296875
018960,064,11,180301,3,4,27900.166015625,46.4304962158203,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,349.0
018960,079,11,180301,3,3,48527.62890625,46.4304962158203,0.0,6,1,True,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,True,3194.0
018960,115,11,180301,3,4,98816.421875,46.4304962158203,0.0,5,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,3751.0
018974,007,11,180303,3,4,17511.61328125,150.508880615234,0.0,1,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0
018974,030,11,180303,3,4,58472.06640625,150.508880615234,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3959.0
018974,075,11,180303,3,3,18143.658203125,150.508880615234,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,404.0
018974,099,11,180303,3,4,32661.259765625,150.508880615234,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,719.0
018974,122,11,180303,3,4,49859.1015625,150.508880615234,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,300.0
018974,145,11,180303,3,4,45071.4921875,150.508880615234,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,585.0
019011,001,11,180201,3,4,25757.212890625,362.890258789063,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019011,017,11,180201,3,3,17638.8671875,362.890258789063,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019011,048,11,180201,3,3,19680.703125,362.890258789063,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,381.0
019011,063,11,180201,3,3,32869.74609375,362.890258789063,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1222.0
019029,009,11,180105,3,4,18124.2578125,58.5972557067871,1.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,764.0
019029,019,11,180105,3,4,10953.4443359375,58.5972557067871,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,81.0
019029,041,11,180105,2,2,15823.2138671875,58.5972557067871,0.0,4,0,False,1.0,1.0,1.0,0.0,0.0,1.0,False,317.0
019029,051,11,180105,3,4,19663.265625,58.5972557067871,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1556.0
019029,061,11,180105,3,4,13762.642578125,58.5972557067871,1.0,1,1,True,0.0,0.0,1.0,0.0,0.0,1.0,False,5313.0
019029,072,11,180105,3,3,11246.69921875,58.5972557067871,1.0,2,2,True,1.0,0.0,0.0,0.0,0.0,1.0,False,308.0
019029,092,11,180105,3,4,23376.025390625,58.5972557067871,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1446.0
019029,102,11,180105,3,4,17129.546875,58.5972557067871,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,654.0
019037,341,11,180204,2,2,2916.9443359375,58.5972557067871,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019037,343,11,180204,3,3,20743.263671875,58.5972557067871,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,613.0
019037,344,11,180204,3,3,20628.373046875,58.5972557067871,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3648.0
019037,346,11,180204,2,2,7115.12841796875,58.5972557067871,1.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019037,347,11,180204,1,1,4726.73974609375,58.5972557067871,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,158.0
019037,349,11,180204,1,1,1638.26647949219,58.5972557067871,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019048,011,11,180204,3,3,31107.556640625,58.5972557067871,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,True,247.0
019048,012,11,180204,3,3,19329.197265625,58.5972557067871,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,278.0
019048,069,11,180204,3,4,29179.373046875,58.5972557067871,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019048,074,11,180204,3,4,8651.7880859375,58.5972557067871,1.0,1,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019048,075,11,180204,3,3,9632.62890625,58.5972557067871,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019048,077,11,180204,3,3,6559.81689453125,58.5972557067871,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019048,078,11,180204,1,1,12778.064453125,58.5972557067871,0.0,5,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019048,080,11,180204,3,4,27267.521484375,58.5972557067871,0.0,3,0,False,1.0,0.0,1.0,0.0,0.0,1.0,False,0.0
019056,017,11,190101,3,4,59447.5625,26.0452308654785,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,5761.3239746093805
019056,030,11,190101,3,4,41093.69140625,26.0452308654785,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,6608.0
019056,037,11,190101,3,3,26112.626953125,26.0452308654785,0.0,4,0,False,0.0,1.0,0.0,0.0,0.0,1.0,False,1985.0
019056,052,11,190101,3,3,21341.90625,26.0452308654785,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2317.2961654663086
019056,070,11,190101,3,3,25651.6953125,26.0452308654785,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2759.0
019056,082,11,190101,3,4,55417.9609375,26.0452308654785,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,9117.341796875
019056,109,11,190101,2,2,17374.05078125,26.0452308654785,0.0,5,0,False,0.0,0.0,1.0,0.0,0.0,0.75,True,70.0
019057,002,11,190113,3,3,25356.833984375,50.3732223510742,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3365.0
019057,010,11,190113,3,3,4992.2109375,50.3732223510742,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,253.0
019057,019,11,190113,3,4,37758.01171875,50.3732223510742,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,206.0
019057,027,11,190113,3,4,48562.765625,50.3732223510742,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,14936.0
019057,042,11,190113,3,4,23464.208984375,50.3732223510742,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,187.0
019057,052,11,190113,3,4,57320.84765625,50.3732223510742,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2566.0
019057,067,11,190113,3,4,18414.6640625,50.3732223510742,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2522.0
019057,075,11,190113,3,4,12589.3515625,50.3732223510742,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,305.0
019068,019,11,190109,2,2,14325.1220703125,246.001800537109,,4,0,False,0.0,1.0,0.0,0.0,0.0,0.75,True,2057.0
019068,030,11,190109,2,2,13322.8037109375,246.001800537109,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1843.0
019068,068,11,190109,3,4,33064.765625,246.001800537109,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,888.0
019068,081,11,190109,3,3,6901.13330078125,246.001800537109,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,325.0
019068,094,11,190109,3,4,8043.2880859375,246.001800537109,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,152.0
019068,106,11,190109,3,3,38004.2109375,246.001800537109,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,11387.0
019091,008,11,190207,2,2,7152.3544921875,246.001800537109,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.5,True,282.0
019091,026,11,190207,3,3,15107.90625,246.001800537109,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,8503.0
019091,040,11,190207,3,4,26416.24609375,246.001800537109,1.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,11721.0
019091,061,11,190207,3,3,26080.46484375,246.001800537109,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1078.0
019091,096,11,190207,2,2,3705.2919921875,246.001800537109,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,395.0
019091,108,11,190207,3,4,10027.4287109375,246.001800537109,0.0,1,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,119.0
019092,008,11,190107,3,4,8017.1396484375,246.001800537109,0.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,443.0
019092,024,11,190107,3,4,26669.09375,246.001800537109,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1156.0
019092,037,11,190107,3,4,22417.69140625,246.001800537109,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1713.0
019092,074,11,190107,3,3,15563.2783203125,246.001800537109,0.0,3,2,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,0.0
019092,099,11,190107,3,4,11724.1640625,246.001800537109,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,806.0
019092,114,11,190107,3,3,21646.900390625,246.001800537109,0.0,4,0,False,0.0,0.0,0.0,1.0,0.0,1.0,False,614.0
019098,010,11,190112,3,3,23297.490234375,246.001800537109,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,346.0
019098,020,11,190112,2,2,19817.068359375,246.001800537109,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,557.0
019098,031,11,190112,2,2,18943.19140625,246.001800537109,0.0,4,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1111.0
019098,041,11,190112,2,2,14683.357421875,246.001800537109,0.0,4,0,False,0.0,1.0,0.0,0.0,0.0,1.0,False,468.0
019098,062,11,190112,3,4,21064.138671875,246.001800537109,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,215.0
019098,073,11,190112,3,3,6409.59130859375,246.001800537109,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,50.0
019103,006,11,190104,3,4,35033.28515625,246.001800537109,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,969.0
019103,018,11,190104,2,2,17903.671875,246.001800537109,0.0,6,1,True,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,True,373.0
019103,041,11,190104,3,4,55010.7734375,246.001800537109,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,0.8,True,6231.0
019103,053,11,190104,3,4,33995.890625,246.001800537109,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1748.0
019103,064,11,190104,3,3,20078.908203125,246.001800537109,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1156.0
019103,076,11,190104,3,3,15582.478515625,246.001800537109,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,497.0
019136,021,11,190102,1,1,7435.00927734375,85.195182800293,0.0,6,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,195.0
019136,022,11,190102,1,1,5041.7724609375,85.195182800293,0.0,2,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,0.0
019136,023,11,190102,3,3,14841.796875,85.195182800293,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1062.0
019136,116,11,190102,2,2,8713.93359375,85.195182800293,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019136,117,11,190102,1,1,12820.978515625,85.195182800293,0.0,6,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,229.0
019136,118,11,190102,2,2,9554.7333984375,85.195182800293,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,295.0
019136,119,11,190102,3,3,22250.333984375,85.195182800293,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1345.0
019136,120,11,190102,2,2,12008.7841796875,85.195182800293,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,351.0
019143,006,11,190201,1,1,11840.5673828125,85.195182800293,0.0,7,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,904.0
019143,007,11,190201,1,1,6106.3232421875,85.195182800293,0.0,6,0,False,0.0,1.0,1.0,0.0,0.0,1.0,False,423.0
019143,008,11,190201,1,1,4675.564453125,85.195182800293,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,470.0
019143,068,11,190201,2,2,10728.4990234375,85.195182800293,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1868.0
019143,069,11,190201,3,3,16720.951171875,85.195182800293,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,13079.0
019143,070,11,190201,3,3,12430.4912109375,85.195182800293,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,250.0
019143,071,11,190201,1,1,2756.22631835938,85.195182800293,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,25.0
019159,001,11,190104,3,3,4455.50732421875,85.195182800293,1.0,1,1,True,1.0,0.0,1.0,0.0,0.0,1.0,False,568.0
019159,002,11,190104,3,4,8050.8564453125,85.195182800293,1.0,1,1,True,1.0,0.0,1.0,0.0,0.0,1.0,False,122.0
019159,003,11,190104,3,3,11338.6416015625,85.195182800293,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,351.0
019159,057,11,190104,3,3,11410.7392578125,85.195182800293,0.0,2,0,False,1.0,0.0,1.0,0.0,0.0,0.5,True,1731.0
019159,059,11,190104,3,4,49389.41796875,85.195182800293,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,15033.0
019159,060,11,190104,3,3,11135.7265625,85.195182800293,0.0,2,1,True,1.0,0.0,1.0,0.0,0.0,1.0,False,101.0
019159,062,11,190104,2,2,14871.4453125,85.195182800293,0.0,4,0,False,0.0,1.0,0.0,0.0,0.0,1.0,False,0.0
019159,065,11,190104,3,3,6831.42822265625,85.195182800293,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,433.0
019162,002,11,190304,3,3,19042.515625,81.6817626953125,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1033.0
019162,014,11,190304,3,4,43632.58984375,81.6817626953125,0.0,4,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,1455.0
019162,025,11,190304,3,4,20192.189453125,81.6817626953125,0.0,1,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,5497.0
019162,035,11,190304,3,3,15415.8583984375,81.6817626953125,1.0,2,2,True,0.0,0.0,1.0,0.0,0.0,1.0,False,3981.0
019162,044,11,190304,2,2,6585.4716796875,81.6817626953125,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,144.0
019162,065,11,190304,3,4,33156.9921875,81.6817626953125,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2815.0
019162,084,11,190304,2,2,20231.255859375,81.6817626953125,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,445.0
019162,095,11,190304,3,4,23681.42578125,81.6817626953125,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1841.0
019192,006,11,200101,3,4,67472.484375,17.5598831176758,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2260.0
019192,023,11,200101,3,4,48893.890625,17.5598831176758,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.6,True,996.0
019192,057,11,200101,3,4,65073.73046875,17.5598831176758,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2189.0
019192,089,11,200101,3,4,104833.7109375,17.5598831176758,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,4433.22521972656
019192,105,11,200101,3,4,80665.640625,17.5598831176758,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,4694.0
019192,122,11,200101,3,4,73423.40625,17.5598831176758,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1249.0
019192,168,11,200101,3,4,29039.486328125,17.5598831176758,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,288.0
019198,008,11,200101,3,4,149368.71875,309.849792480469,0.0,2,2,True,0.0,0.0,1.0,0.0,0.0,1.0,False,34960.39990234375
019198,015,11,200101,3,4,209524.578125,309.849792480469,0.0,6,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,21571.8251953125
019198,041,11,200101,3,4,82288.4765625,309.849792480469,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,4451.200012207031
019198,050,11,200101,3,4,70945.453125,309.849792480469,0.0,4,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1245.0
019198,055,11,200101,3,4,109753.3671875,309.849792480469,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,18435.23046875
019205,012,11,200104,3,3,29526.759765625,337.614685058594,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,1927.0
019205,029,11,200104,3,4,68036.734375,337.614685058594,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,0.5,True,420.0
019205,061,11,200104,3,4,26156.291015625,337.614685058594,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,198.0
019205,078,11,200104,3,3,31129.365234375,337.614685058594,0.0,4,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,4119.0
019205,094,11,200104,2,2,26500.951171875,337.614685058594,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,0.0
019205,111,11,200104,3,4,50270.3203125,337.614685058594,0.0,5,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,8644.0
019222,017,11,200115,3,3,8205.2158203125,413.133056640625,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019222,033,11,200115,3,4,42056.40625,413.133056640625,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,True,9000.0
019222,051,11,200115,3,4,51575.3828125,413.133056640625,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,10874.0
019222,075,11,200115,2,2,21618.462890625,413.133056640625,0.0,5,0,False,1.0,0.0,0.0,0.0,0.0,0.0,True,3158.0
019222,080,11,200115,3,4,76537.390625,413.133056640625,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,940.0
019222,156,11,200115,2,2,31317.0234375,413.133056640625,0.0,7,0,False,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,True,2059.0
019235,017,11,200101,3,4,125113.9140625,130.88557434082,0.0,4,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,11806.0
019235,037,11,200101,3,4,47008.21875,130.88557434082,0.0,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,393.0
019235,057,11,200101,3,4,45844.3515625,130.88557434082,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,1122.0
019235,096,11,200101,3,4,29772.861328125,130.88557434082,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2815.0
019235,136,11,200101,3,4,86909.0390625,130.88557434082,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,11652.095703125
019235,175,11,200101,3,4,46230.30078125,130.88557434082,,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,2928.5
019245,018,12,200101,2,2,20815.759765625,450.152923583984,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,673.0
019245,018,22,200101,3,4,16786.560546875,450.152923583984,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,5038.0
019245,040,11,200101,2,2,59744.9921875,450.152923583984,0.0,11,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,5323.0
019245,059,11,200101,3,4,45398.4453125,450.152923583984,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,18711.0
019245,082,11,200101,3,4,19368.705078125,450.152923583984,0.0,2,2,True,1.0,0.0,0.0,0.0,0.0,0.5,True,1578.0
019245,103,11,200101,3,3,17722.951171875,450.152923583984,0.0,3,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,1892.0
019245,124,11,200101,3,4,65456.7109375,450.152923583984,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,38060.0
019252,017,11,200805,3,4,15080.1171875,450.152923583984,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,982.0
019252,053,11,200805,3,4,58027.8046875,450.152923583984,1.0,6,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1520.0
